DateTime,Date,TimeStamp,Junction,Vehicles,ID,Category,Event Name,Venue/Location,Rain,Temp Max,Temp Min
05/05/16 23:00,2016-05-05,23:00:00,1,34,20160505231,No Category,No Event,No Venue/Location,0,36.24720764,23.13436127
06/05/16 0:00,2016-05-06,00:00:00,1,33,20160506001,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 1:00,2016-05-06,01:00:00,1,35,20160506011,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 2:00,2016-05-06,02:00:00,1,36,20160506021,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 3:00,2016-05-06,03:00:00,1,29,20160506031,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 4:00,2016-05-06,04:00:00,1,28,20160506041,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 5:00,2016-05-06,05:00:00,1,26,20160506051,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 6:00,2016-05-06,06:00:00,1,30,20160506061,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 7:00,2016-05-06,07:00:00,1,30,20160506071,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 8:00,2016-05-06,08:00:00,1,34,20160506081,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 9:00,2016-05-06,09:00:00,1,35,20160506091,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 10:00,2016-05-06,10:00:00,1,63,20160506101,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 11:00,2016-05-06,11:00:00,1,61,20160506111,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 12:00,2016-05-06,12:00:00,1,58,20160506121,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 13:00,2016-05-06,13:00:00,1,46,20160506131,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 14:00,2016-05-06,14:00:00,1,48,20160506141,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 15:00,2016-05-06,15:00:00,1,46,20160506151,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 16:00,2016-05-06,16:00:00,1,43,20160506161,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 17:00,2016-05-06,17:00:00,1,47,20160506171,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 18:00,2016-05-06,18:00:00,1,48,20160506181,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 19:00,2016-05-06,19:00:00,1,46,20160506191,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 20:00,2016-05-06,20:00:00,1,45,20160506201,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 21:00,2016-05-06,21:00:00,1,40,20160506211,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 22:00,2016-05-06,22:00:00,1,35,20160506221,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
06/05/16 23:00,2016-05-06,23:00:00,1,36,20160506231,Tech & Business,UnPluggd,Park Plaza,1.277746797,35.61182785,22.78899384
07/05/16 0:00,2016-05-07,00:00:00,1,33,20160507001,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 1:00,2016-05-07,01:00:00,1,31,20160507011,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 2:00,2016-05-07,02:00:00,1,22,20160507021,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 3:00,2016-05-07,03:00:00,1,21,20160507031,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 4:00,2016-05-07,04:00:00,1,18,20160507041,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 5:00,2016-05-07,05:00:00,1,17,20160507051,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 6:00,2016-05-07,06:00:00,1,17,20160507061,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 7:00,2016-05-07,07:00:00,1,19,20160507071,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 8:00,2016-05-07,08:00:00,1,20,20160507081,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 9:00,2016-05-07,09:00:00,1,21,20160507091,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 10:00,2016-05-07,10:00:00,1,32,20160507101,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 11:00,2016-05-07,11:00:00,1,30,20160507111,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 12:00,2016-05-07,12:00:00,1,29,20160507121,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 13:00,2016-05-07,13:00:00,1,26,20160507131,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 14:00,2016-05-07,14:00:00,1,28,20160507141,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 15:00,2016-05-07,15:00:00,1,27,20160507151,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 16:00,2016-05-07,16:00:00,1,26,20160507161,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 17:00,2016-05-07,17:00:00,1,26,20160507171,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 18:00,2016-05-07,18:00:00,1,27,20160507181,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 19:00,2016-05-07,19:00:00,1,30,20160507191,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 20:00,2016-05-07,20:00:00,1,27,20160507201,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 21:00,2016-05-07,21:00:00,1,25,20160507211,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 22:00,2016-05-07,22:00:00,1,30,20160507221,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
07/05/16 23:00,2016-05-07,23:00:00,1,30,20160507231,No Category,No Event,No Venue/Location,2.616406918,35.38985825,21.65291023
08/05/16 0:00,2016-05-08,00:00:00,1,30,20160508001,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 1:00,2016-05-08,01:00:00,1,22,20160508011,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 2:00,2016-05-08,02:00:00,1,23,20160508021,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 3:00,2016-05-08,03:00:00,1,15,20160508031,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 4:00,2016-05-08,04:00:00,1,16,20160508041,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 5:00,2016-05-08,05:00:00,1,16,20160508051,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 6:00,2016-05-08,06:00:00,1,16,20160508061,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 7:00,2016-05-08,07:00:00,1,20,20160508071,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 8:00,2016-05-08,08:00:00,1,29,20160508081,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 9:00,2016-05-08,09:00:00,1,32,20160508091,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 10:00,2016-05-08,10:00:00,1,35,20160508101,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 11:00,2016-05-08,11:00:00,1,36,20160508111,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 12:00,2016-05-08,12:00:00,1,35,20160508121,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 13:00,2016-05-08,13:00:00,1,34,20160508131,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 14:00,2016-05-08,14:00:00,1,31,20160508141,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 15:00,2016-05-08,15:00:00,1,30,20160508151,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 16:00,2016-05-08,16:00:00,1,30,20160508161,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 17:00,2016-05-08,17:00:00,1,32,20160508171,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 18:00,2016-05-08,18:00:00,1,36,20160508181,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 19:00,2016-05-08,19:00:00,1,37,20160508191,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 20:00,2016-05-08,20:00:00,1,39,20160508201,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 21:00,2016-05-08,21:00:00,1,32,20160508211,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 22:00,2016-05-08,22:00:00,1,31,20160508221,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
08/05/16 23:00,2016-05-08,23:00:00,1,33,20160508231,No Category,No Event,No Venue/Location,2.111487627,35.14938736,22.57150459
09/05/16 0:00,2016-05-09,00:00:00,1,35,20160509001,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 1:00,2016-05-09,01:00:00,1,29,20160509011,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 2:00,2016-05-09,02:00:00,1,23,20160509021,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 3:00,2016-05-09,03:00:00,1,23,20160509031,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 4:00,2016-05-09,04:00:00,1,15,20160509041,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 5:00,2016-05-09,05:00:00,1,18,20160509051,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 6:00,2016-05-09,06:00:00,1,22,20160509061,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 7:00,2016-05-09,07:00:00,1,27,20160509071,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 8:00,2016-05-09,08:00:00,1,28,20160509081,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 9:00,2016-05-09,09:00:00,1,35,20160509091,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 10:00,2016-05-09,10:00:00,1,52,20160509101,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 11:00,2016-05-09,11:00:00,1,64,20160509111,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 12:00,2016-05-09,12:00:00,1,63,20160509121,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 13:00,2016-05-09,13:00:00,1,49,20160509131,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 14:00,2016-05-09,14:00:00,1,53,20160509141,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 15:00,2016-05-09,15:00:00,1,52,20160509151,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 16:00,2016-05-09,16:00:00,1,51,20160509161,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 17:00,2016-05-09,17:00:00,1,53,20160509171,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 18:00,2016-05-09,18:00:00,1,52,20160509181,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 19:00,2016-05-09,19:00:00,1,50,20160509191,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 20:00,2016-05-09,20:00:00,1,48,20160509201,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 21:00,2016-05-09,21:00:00,1,42,20160509211,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 22:00,2016-05-09,22:00:00,1,44,20160509221,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
09/05/16 23:00,2016-05-09,23:00:00,1,42,20160509231,No Category,No Event,No Venue/Location,0.140742227,35.41714859,21.93329811
10/05/16 0:00,2016-05-10,00:00:00,1,45,20160510001,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 1:00,2016-05-10,01:00:00,1,34,20160510011,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 2:00,2016-05-10,02:00:00,1,27,20160510021,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 3:00,2016-05-10,03:00:00,1,25,20160510031,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 4:00,2016-05-10,04:00:00,1,18,20160510041,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 5:00,2016-05-10,05:00:00,1,22,20160510051,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 6:00,2016-05-10,06:00:00,1,22,20160510061,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 7:00,2016-05-10,07:00:00,1,26,20160510071,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 8:00,2016-05-10,08:00:00,1,27,20160510081,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 9:00,2016-05-10,09:00:00,1,34,20160510091,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 10:00,2016-05-10,10:00:00,1,49,20160510101,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 11:00,2016-05-10,11:00:00,1,57,20160510111,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 12:00,2016-05-10,12:00:00,1,56,20160510121,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 13:00,2016-05-10,13:00:00,1,47,20160510131,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 14:00,2016-05-10,14:00:00,1,50,20160510141,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 15:00,2016-05-10,15:00:00,1,51,20160510151,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 16:00,2016-05-10,16:00:00,1,54,20160510161,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 17:00,2016-05-10,17:00:00,1,53,20160510171,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 18:00,2016-05-10,18:00:00,1,56,20160510181,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 19:00,2016-05-10,19:00:00,1,53,20160510191,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 20:00,2016-05-10,20:00:00,1,46,20160510201,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 21:00,2016-05-10,21:00:00,1,44,20160510211,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 22:00,2016-05-10,22:00:00,1,45,20160510221,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
10/05/16 23:00,2016-05-10,23:00:00,1,44,20160510231,No Category,No Event,No Venue/Location,0,35.35483932,23.27821732
11/05/16 0:00,2016-05-11,00:00:00,1,40,20160511001,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 1:00,2016-05-11,01:00:00,1,36,20160511011,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 2:00,2016-05-11,02:00:00,1,30,20160511021,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 3:00,2016-05-11,03:00:00,1,24,20160511031,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 4:00,2016-05-11,04:00:00,1,20,20160511041,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 5:00,2016-05-11,05:00:00,1,22,20160511051,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 6:00,2016-05-11,06:00:00,1,22,20160511061,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 7:00,2016-05-11,07:00:00,1,27,20160511071,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 8:00,2016-05-11,08:00:00,1,27,20160511081,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 9:00,2016-05-11,09:00:00,1,34,20160511091,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 10:00,2016-05-11,10:00:00,1,40,20160511101,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 11:00,2016-05-11,11:00:00,1,52,20160511111,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 12:00,2016-05-11,12:00:00,1,54,20160511121,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 13:00,2016-05-11,13:00:00,1,44,20160511131,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 14:00,2016-05-11,14:00:00,1,48,20160511141,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 15:00,2016-05-11,15:00:00,1,52,20160511151,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 16:00,2016-05-11,16:00:00,1,49,20160511161,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 17:00,2016-05-11,17:00:00,1,45,20160511171,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 18:00,2016-05-11,18:00:00,1,51,20160511181,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 19:00,2016-05-11,19:00:00,1,50,20160511191,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 20:00,2016-05-11,20:00:00,1,47,20160511201,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 21:00,2016-05-11,21:00:00,1,43,20160511211,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 22:00,2016-05-11,22:00:00,1,43,20160511221,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
11/05/16 23:00,2016-05-11,23:00:00,1,41,20160511231,No Category,No Event,No Venue/Location,0.351855576,34.93307495,22.15250015
12/05/16 0:00,2016-05-12,00:00:00,1,37,20160512001,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 1:00,2016-05-12,01:00:00,1,32,20160512011,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 2:00,2016-05-12,02:00:00,1,32,20160512021,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 3:00,2016-05-12,03:00:00,1,26,20160512031,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 4:00,2016-05-12,04:00:00,1,20,20160512041,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 5:00,2016-05-12,05:00:00,1,20,20160512051,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 6:00,2016-05-12,06:00:00,1,23,20160512061,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 7:00,2016-05-12,07:00:00,1,23,20160512071,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 8:00,2016-05-12,08:00:00,1,30,20160512081,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 9:00,2016-05-12,09:00:00,1,39,20160512091,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 10:00,2016-05-12,10:00:00,1,54,20160512101,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 11:00,2016-05-12,11:00:00,1,58,20160512111,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 12:00,2016-05-12,12:00:00,1,55,20160512121,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 13:00,2016-05-12,13:00:00,1,48,20160512131,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 14:00,2016-05-12,14:00:00,1,50,20160512141,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 15:00,2016-05-12,15:00:00,1,49,20160512151,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 16:00,2016-05-12,16:00:00,1,50,20160512161,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 17:00,2016-05-12,17:00:00,1,49,20160512171,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 18:00,2016-05-12,18:00:00,1,50,20160512181,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 19:00,2016-05-12,19:00:00,1,45,20160512191,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 20:00,2016-05-12,20:00:00,1,43,20160512201,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 21:00,2016-05-12,21:00:00,1,42,20160512211,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 22:00,2016-05-12,22:00:00,1,44,20160512221,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
12/05/16 23:00,2016-05-12,23:00:00,1,40,20160512231,No Category,No Event,No Venue/Location,0,35.34972382,22.90092659
13/05/16 0:00,2016-05-13,00:00:00,1,40,20160513001,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 1:00,2016-05-13,01:00:00,1,31,20160513011,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 2:00,2016-05-13,02:00:00,1,25,20160513021,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 3:00,2016-05-13,03:00:00,1,26,20160513031,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 4:00,2016-05-13,04:00:00,1,20,20160513041,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 5:00,2016-05-13,05:00:00,1,19,20160513051,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 6:00,2016-05-13,06:00:00,1,21,20160513061,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 7:00,2016-05-13,07:00:00,1,27,20160513071,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 8:00,2016-05-13,08:00:00,1,27,20160513081,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 9:00,2016-05-13,09:00:00,1,32,20160513091,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 10:00,2016-05-13,10:00:00,1,40,20160513101,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 11:00,2016-05-13,11:00:00,1,46,20160513111,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 12:00,2016-05-13,12:00:00,1,46,20160513121,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 13:00,2016-05-13,13:00:00,1,40,20160513131,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 14:00,2016-05-13,14:00:00,1,47,20160513141,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 15:00,2016-05-13,15:00:00,1,45,20160513151,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 16:00,2016-05-13,16:00:00,1,40,20160513161,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 17:00,2016-05-13,17:00:00,1,40,20160513171,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 18:00,2016-05-13,18:00:00,1,43,20160513181,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 19:00,2016-05-13,19:00:00,1,53,20160513191,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 20:00,2016-05-13,20:00:00,1,44,20160513201,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 21:00,2016-05-13,21:00:00,1,46,20160513211,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 22:00,2016-05-13,22:00:00,1,38,20160513221,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
13/05/16 23:00,2016-05-13,23:00:00,1,40,20160513231,No Category,No Event,No Venue/Location,0.492597848,35.99245453,22.62937546
14/05/16 0:00,2016-05-14,00:00:00,1,34,20160514001,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 1:00,2016-05-14,01:00:00,1,32,20160514011,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 2:00,2016-05-14,02:00:00,1,24,20160514021,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 3:00,2016-05-14,03:00:00,1,20,20160514031,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 4:00,2016-05-14,04:00:00,1,14,20160514041,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 5:00,2016-05-14,05:00:00,1,17,20160514051,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 6:00,2016-05-14,06:00:00,1,13,20160514061,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 7:00,2016-05-14,07:00:00,1,18,20160514071,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 8:00,2016-05-14,08:00:00,1,24,20160514081,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 9:00,2016-05-14,09:00:00,1,26,20160514091,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 10:00,2016-05-14,10:00:00,1,27,20160514101,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 11:00,2016-05-14,11:00:00,1,33,20160514111,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 12:00,2016-05-14,12:00:00,1,31,20160514121,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 13:00,2016-05-14,13:00:00,1,24,20160514131,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 14:00,2016-05-14,14:00:00,1,28,20160514141,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 15:00,2016-05-14,15:00:00,1,28,20160514151,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 16:00,2016-05-14,16:00:00,1,27,20160514161,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 17:00,2016-05-14,17:00:00,1,29,20160514171,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 18:00,2016-05-14,18:00:00,1,27,20160514181,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
14/05/16 19:00,2016-05-14,19:00:00,1,27,20160514191,No Category,No Event,No Venue/Location,0,35.96321487,23.44992447
