Junction,time_obj,Vehicles,Rain,Temp Max,Temp Min,Event Name,TimeStamp,hour,day_of_week,month,is_weekend,is_special_event,vehicles_lag_1,vehicles_lag_2,vehicles_lag_3,Vehicles_scaled,Rain_scaled,Temp Max_scaled,Temp Min_scaled
1,2017-06-21 22:00:00,94,0.0,30.64636803,21.12758064,No Event,22:00:00,22,2,6,0,0,97.0,106.0,109.0,3.4304400526075267,-0.32127829975269956,-0.2558524831051578,0.4705882236607335
1,2017-06-21 23:00:00,88,0.0,30.64636803,21.12758064,No Event,23:00:00,23,2,6,0,0,94.0,97.0,106.0,3.1413247954850623,-0.32127829975269956,-0.2558524831051578,0.4705882236607335
1,2017-06-22 00:00:00,76,0.426061571,31.19145775,20.75191116,No Event,00:00:00,0,3,6,0,0,88.0,94.0,97.0,2.563094281240134,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 01:00:00,66,0.426061571,31.19145775,20.75191116,No Event,01:00:00,1,3,6,0,0,76.0,88.0,94.0,2.0812355193693604,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 02:00:00,54,0.426061571,31.19145775,20.75191116,No Event,02:00:00,2,3,6,0,0,66.0,76.0,88.0,1.5030050051244321,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 03:00:00,46,0.426061571,31.19145775,20.75191116,No Event,03:00:00,3,3,6,0,0,54.0,66.0,76.0,1.1175179956278134,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 04:00:00,41,0.426061571,31.19145775,20.75191116,No Event,04:00:00,4,3,6,0,0,46.0,54.0,66.0,0.8765886146924265,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 05:00:00,38,0.426061571,31.19145775,20.75191116,No Event,05:00:00,5,3,6,0,0,41.0,46.0,54.0,0.7320309861311944,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 06:00:00,44,0.426061571,31.19145775,20.75191116,No Event,06:00:00,6,3,6,0,0,38.0,41.0,46.0,1.0211462432536587,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 07:00:00,50,0.426061571,31.19145775,20.75191116,No Event,07:00:00,7,3,6,0,0,44.0,38.0,41.0,1.3102615003761229,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 08:00:00,58,0.426061571,31.19145775,20.75191116,No Event,08:00:00,8,3,6,0,0,50.0,44.0,38.0,1.6957485098727416,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 09:00:00,71,0.426061571,31.19145775,20.75191116,No Event,09:00:00,9,3,6,0,0,58.0,50.0,44.0,2.322164900304747,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 10:00:00,107,0.426061571,31.19145775,20.75191116,No Event,10:00:00,10,3,6,0,0,71.0,58.0,50.0,4.056856443039532,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 11:00:00,115,0.426061571,31.19145775,20.75191116,No Event,11:00:00,11,3,6,0,0,107.0,71.0,58.0,4.442343452536151,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 12:00:00,119,0.426061571,31.19145775,20.75191116,No Event,12:00:00,12,3,6,0,0,115.0,107.0,71.0,4.635086957284461,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 13:00:00,104,0.426061571,31.19145775,20.75191116,No Event,13:00:00,13,3,6,0,0,119.0,115.0,107.0,3.9122988144783,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 14:00:00,119,0.426061571,31.19145775,20.75191116,No Event,14:00:00,14,3,6,0,0,104.0,119.0,115.0,4.635086957284461,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 15:00:00,111,0.426061571,31.19145775,20.75191116,No Event,15:00:00,15,3,6,0,0,119.0,104.0,119.0,4.249599947787842,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 16:00:00,103,0.426061571,31.19145775,20.75191116,No Event,16:00:00,16,3,6,0,0,111.0,119.0,104.0,3.864112938291223,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 17:00:00,102,0.426061571,31.19145775,20.75191116,No Event,17:00:00,17,3,6,0,0,103.0,111.0,119.0,3.8159270621041452,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 18:00:00,111,0.426061571,31.19145775,20.75191116,No Event,18:00:00,18,3,6,0,0,102.0,103.0,111.0,4.249599947787842,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 19:00:00,112,0.426061571,31.19145775,20.75191116,No Event,19:00:00,19,3,6,0,0,111.0,102.0,103.0,4.297785823974919,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 20:00:00,110,0.426061571,31.19145775,20.75191116,No Event,20:00:00,20,3,6,0,0,112.0,111.0,102.0,4.201414071600764,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 21:00:00,97,0.426061571,31.19145775,20.75191116,No Event,21:00:00,21,3,6,0,0,110.0,112.0,111.0,3.5749976811687585,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 22:00:00,91,0.426061571,31.19145775,20.75191116,No Event,22:00:00,22,3,6,0,0,97.0,110.0,112.0,3.2858824240462945,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-22 23:00:00,84,0.426061571,31.19145775,20.75191116,No Event,23:00:00,23,3,6,0,0,91.0,97.0,110.0,2.948581290736753,-0.25730434502879557,-0.09021296772450846,0.33065379241067083
1,2017-06-23 00:00:00,78,0.0,31.88289833,21.51511383,No Event,00:00:00,0,4,6,0,0,84.0,91.0,97.0,2.659466033614289,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 01:00:00,69,0.0,31.88289833,21.51511383,No Event,01:00:00,1,4,6,0,0,78.0,84.0,91.0,2.2257931479305926,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 02:00:00,58,0.0,31.88289833,21.51511383,No Event,02:00:00,2,4,6,0,0,69.0,78.0,84.0,1.6957485098727416,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 03:00:00,50,0.0,31.88289833,21.51511383,No Event,03:00:00,3,4,6,0,0,58.0,69.0,78.0,1.3102615003761229,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 04:00:00,37,0.0,31.88289833,21.51511383,No Event,04:00:00,4,4,6,0,0,50.0,58.0,69.0,0.6838451099441171,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 05:00:00,38,0.0,31.88289833,21.51511383,No Event,05:00:00,5,4,6,0,0,37.0,50.0,58.0,0.7320309861311944,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 06:00:00,41,0.0,31.88289833,21.51511383,No Event,06:00:00,6,4,6,0,0,38.0,37.0,50.0,0.8765886146924265,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 07:00:00,47,0.0,31.88289833,21.51511383,No Event,07:00:00,7,4,6,0,0,41.0,38.0,37.0,1.1657038718148907,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 08:00:00,61,0.0,31.88289833,21.51511383,No Event,08:00:00,8,4,6,0,0,47.0,41.0,38.0,1.8403061384339736,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 09:00:00,71,0.0,31.88289833,21.51511383,No Event,09:00:00,9,4,6,0,0,61.0,47.0,41.0,2.322164900304747,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 10:00:00,87,0.0,31.88289833,21.51511383,No Event,10:00:00,10,4,6,0,0,71.0,61.0,47.0,3.093138919297985,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 11:00:00,92,0.0,31.88289833,21.51511383,No Event,11:00:00,11,4,6,0,0,87.0,71.0,61.0,3.3340683002333718,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 12:00:00,96,0.0,31.88289833,21.51511383,No Event,12:00:00,12,4,6,0,0,92.0,87.0,71.0,3.5268118049816812,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 13:00:00,87,0.0,31.88289833,21.51511383,No Event,13:00:00,13,4,6,0,0,96.0,92.0,87.0,3.093138919297985,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 14:00:00,95,0.0,31.88289833,21.51511383,No Event,14:00:00,14,4,6,0,0,87.0,96.0,92.0,3.478625928794604,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 15:00:00,92,0.0,31.88289833,21.51511383,No Event,15:00:00,15,4,6,0,0,95.0,87.0,96.0,3.3340683002333718,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 16:00:00,82,0.0,31.88289833,21.51511383,No Event,16:00:00,16,4,6,0,0,92.0,95.0,87.0,2.8522095383625983,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 17:00:00,85,0.0,31.88289833,21.51511383,No Event,17:00:00,17,4,6,0,0,82.0,92.0,95.0,2.99676716692383,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 18:00:00,88,0.0,31.88289833,21.51511383,No Event,18:00:00,18,4,6,0,0,85.0,82.0,92.0,3.1413247954850623,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 19:00:00,94,0.0,31.88289833,21.51511383,No Event,19:00:00,19,4,6,0,0,88.0,85.0,82.0,3.4304400526075267,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 20:00:00,90,0.0,31.88289833,21.51511383,No Event,20:00:00,20,4,6,0,0,94.0,88.0,85.0,3.2376965478592172,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 21:00:00,81,0.0,31.88289833,21.51511383,No Event,21:00:00,21,4,6,0,0,90.0,94.0,88.0,2.804023662175521,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 22:00:00,75,0.0,31.88289833,21.51511383,No Event,22:00:00,22,4,6,0,0,81.0,90.0,94.0,2.5149084050530566,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-23 23:00:00,75,0.0,31.88289833,21.51511383,No Event,23:00:00,23,4,6,0,0,75.0,81.0,90.0,2.5149084050530566,-0.32127829975269956,0.1198990163828323,0.6149418095127756
1,2017-06-24 00:00:00,66,0.0,30.21241951,21.15103912,No Event,00:00:00,0,5,6,1,0,75.0,75.0,81.0,2.0812355193693604,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 01:00:00,54,0.0,30.21241951,21.15103912,No Event,01:00:00,1,5,6,1,0,66.0,75.0,75.0,1.5030050051244321,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 02:00:00,47,0.0,30.21241951,21.15103912,No Event,02:00:00,2,5,6,1,0,54.0,66.0,75.0,1.1657038718148907,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 03:00:00,42,0.0,30.21241951,21.15103912,No Event,03:00:00,3,5,6,1,0,47.0,54.0,66.0,0.9247744908795039,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 04:00:00,33,0.0,30.21241951,21.15103912,No Event,04:00:00,4,5,6,1,0,42.0,47.0,54.0,0.49110160519580764,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 05:00:00,29,0.0,30.21241951,21.15103912,No Event,05:00:00,5,5,6,1,0,33.0,42.0,47.0,0.2983581004474982,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 06:00:00,34,0.0,30.21241951,21.15103912,No Event,06:00:00,6,5,6,1,0,29.0,33.0,42.0,0.5392874813828851,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 07:00:00,36,0.0,30.21241951,21.15103912,No Event,07:00:00,7,5,6,1,0,34.0,29.0,33.0,0.6356592337570397,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 08:00:00,38,0.0,30.21241951,21.15103912,No Event,08:00:00,8,5,6,1,0,36.0,34.0,29.0,0.7320309861311944,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 09:00:00,44,0.0,30.21241951,21.15103912,No Event,09:00:00,9,5,6,1,0,38.0,36.0,34.0,1.0211462432536587,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 10:00:00,51,0.0,30.21241951,21.15103912,No Event,10:00:00,10,5,6,1,0,44.0,38.0,36.0,1.3584473765632001,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 11:00:00,55,0.0,30.21241951,21.15103912,No Event,11:00:00,11,5,6,1,0,51.0,44.0,38.0,1.5511908813115094,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 12:00:00,55,0.0,30.21241951,21.15103912,No Event,12:00:00,12,5,6,1,0,55.0,51.0,44.0,1.5511908813115094,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 13:00:00,53,0.0,30.21241951,21.15103912,No Event,13:00:00,13,5,6,1,0,55.0,55.0,51.0,1.4548191289373549,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 14:00:00,55,0.0,30.21241951,21.15103912,No Event,14:00:00,14,5,6,1,0,53.0,55.0,55.0,1.5511908813115094,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 15:00:00,56,0.0,30.21241951,21.15103912,No Event,15:00:00,15,5,6,1,0,55.0,53.0,55.0,1.5993767574985869,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 16:00:00,58,0.0,30.21241951,21.15103912,No Event,16:00:00,16,5,6,1,0,56.0,55.0,53.0,1.6957485098727416,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 17:00:00,56,0.0,30.21241951,21.15103912,No Event,17:00:00,17,5,6,1,0,58.0,56.0,55.0,1.5993767574985869,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 18:00:00,58,0.0,30.21241951,21.15103912,No Event,18:00:00,18,5,6,1,0,56.0,58.0,56.0,1.6957485098727416,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 19:00:00,65,0.0,30.21241951,21.15103912,No Event,19:00:00,19,5,6,1,0,58.0,56.0,58.0,2.033049643182283,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 20:00:00,64,0.0,30.21241951,21.15103912,No Event,20:00:00,20,5,6,1,0,65.0,58.0,56.0,1.9848637669952056,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 21:00:00,66,0.0,30.21241951,21.15103912,No Event,21:00:00,21,5,6,1,0,64.0,65.0,58.0,2.0812355193693604,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 22:00:00,64,0.0,30.21241951,21.15103912,No Event,22:00:00,22,5,6,1,0,66.0,64.0,65.0,1.9848637669952056,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-24 23:00:00,63,0.0,30.21241951,21.15103912,No Event,23:00:00,23,5,6,1,0,64.0,66.0,64.0,1.9366778908081284,-0.32127829975269956,-0.3877188895252793,0.4793263544686734
1,2017-06-25 00:00:00,57,0.0,30.09729004,21.35458183,No Event,00:00:00,0,6,6,1,0,63.0,64.0,66.0,1.6475626336856641,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 01:00:00,44,0.0,30.09729004,21.35458183,No Event,01:00:00,1,6,6,1,0,57.0,63.0,64.0,1.0211462432536587,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 02:00:00,35,0.0,30.09729004,21.35458183,No Event,02:00:00,2,6,6,1,0,44.0,57.0,63.0,0.5874733575699623,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 03:00:00,33,0.0,30.09729004,21.35458183,No Event,03:00:00,3,6,6,1,0,35.0,44.0,57.0,0.49110160519580764,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 04:00:00,28,0.0,30.09729004,21.35458183,No Event,04:00:00,4,6,6,1,0,33.0,35.0,44.0,0.25017222426042085,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 05:00:00,25,0.0,30.09729004,21.35458183,No Event,05:00:00,5,6,6,1,0,28.0,33.0,35.0,0.10561459569918877,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 06:00:00,27,0.0,30.09729004,21.35458183,No Event,06:00:00,6,6,6,1,0,25.0,28.0,33.0,0.2019863480733435,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 07:00:00,32,0.0,30.09729004,21.35458183,No Event,07:00:00,7,6,6,1,0,27.0,25.0,28.0,0.4429157290087303,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 08:00:00,37,0.0,30.09729004,21.35458183,No Event,08:00:00,8,6,6,1,0,32.0,27.0,25.0,0.6838451099441171,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 09:00:00,44,0.0,30.09729004,21.35458183,No Event,09:00:00,9,6,6,1,0,37.0,32.0,27.0,1.0211462432536587,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 10:00:00,52,0.0,30.09729004,21.35458183,No Event,10:00:00,10,6,6,1,0,44.0,37.0,32.0,1.4066332527502776,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 11:00:00,56,0.0,30.09729004,21.35458183,No Event,11:00:00,11,6,6,1,0,52.0,44.0,37.0,1.5993767574985869,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 12:00:00,58,0.0,30.09729004,21.35458183,No Event,12:00:00,12,6,6,1,0,56.0,52.0,44.0,1.6957485098727416,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 13:00:00,60,0.0,30.09729004,21.35458183,No Event,13:00:00,13,6,6,1,0,58.0,56.0,52.0,1.7921202622468961,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 14:00:00,55,0.0,30.09729004,21.35458183,No Event,14:00:00,14,6,6,1,0,60.0,58.0,56.0,1.5511908813115094,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 15:00:00,54,0.0,30.09729004,21.35458183,No Event,15:00:00,15,6,6,1,0,55.0,60.0,58.0,1.5030050051244321,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 16:00:00,57,0.0,30.09729004,21.35458183,No Event,16:00:00,16,6,6,1,0,54.0,55.0,60.0,1.6475626336856641,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 17:00:00,56,0.0,30.09729004,21.35458183,No Event,17:00:00,17,6,6,1,0,57.0,54.0,55.0,1.5993767574985869,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 18:00:00,59,0.0,30.09729004,21.35458183,No Event,18:00:00,18,6,6,1,0,56.0,57.0,54.0,1.7439343860598189,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 19:00:00,66,0.0,30.09729004,21.35458183,No Event,19:00:00,19,6,6,1,0,59.0,56.0,57.0,2.0812355193693604,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 20:00:00,64,0.0,30.09729004,21.35458183,No Event,20:00:00,20,6,6,1,0,66.0,59.0,56.0,1.9848637669952056,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 21:00:00,61,0.0,30.09729004,21.35458183,No Event,21:00:00,21,6,6,1,0,64.0,66.0,59.0,1.8403061384339736,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 22:00:00,64,0.0,30.09729004,21.35458183,No Event,22:00:00,22,6,6,1,0,61.0,64.0,66.0,1.9848637669952056,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-25 23:00:00,60,0.0,30.09729004,21.35458183,No Event,23:00:00,23,6,6,1,0,64.0,61.0,64.0,1.7921202622468961,-0.32127829975269956,-0.4227039367883811,0.555144686474101
1,2017-06-26 00:00:00,59,0.999958992,29.87533951,21.82816505,No Event,00:00:00,0,0,6,0,0,60.0,64.0,61.0,1.7439343860598189,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 01:00:00,51,0.999958992,29.87533951,21.82816505,No Event,01:00:00,1,0,6,0,0,59.0,60.0,64.0,1.3584473765632001,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 02:00:00,42,0.999958992,29.87533951,21.82816505,No Event,02:00:00,2,0,6,0,0,51.0,59.0,60.0,0.9247744908795039,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 03:00:00,40,0.999958992,29.87533951,21.82816505,No Event,03:00:00,3,0,6,0,0,42.0,51.0,59.0,0.8284027385053492,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 04:00:00,34,0.999958992,29.87533951,21.82816505,No Event,04:00:00,4,0,6,0,0,40.0,42.0,51.0,0.5392874813828851,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 05:00:00,33,0.999958992,29.87533951,21.82816505,No Event,05:00:00,5,0,6,0,0,34.0,40.0,42.0,0.49110160519580764,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 06:00:00,41,0.999958992,29.87533951,21.82816505,No Event,06:00:00,6,0,6,0,0,33.0,34.0,40.0,0.8765886146924265,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 07:00:00,48,0.999958992,29.87533951,21.82816505,No Event,07:00:00,7,0,6,0,0,41.0,33.0,34.0,1.2138897480019681,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 08:00:00,55,0.999958992,29.87533951,21.82816505,No Event,08:00:00,8,0,6,0,0,48.0,41.0,33.0,1.5511908813115094,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 09:00:00,64,0.999958992,29.87533951,21.82816505,No Event,09:00:00,9,0,6,0,0,55.0,48.0,41.0,1.9848637669952056,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 10:00:00,73,0.999958992,29.87533951,21.82816505,No Event,10:00:00,10,0,6,0,0,64.0,55.0,48.0,2.418536652678902,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 11:00:00,81,0.999958992,29.87533951,21.82816505,No Event,11:00:00,11,0,6,0,0,73.0,64.0,55.0,2.804023662175521,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 12:00:00,91,0.999958992,29.87533951,21.82816505,No Event,12:00:00,12,0,6,0,0,81.0,73.0,64.0,3.2858824240462945,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 13:00:00,84,0.999958992,29.87533951,21.82816505,No Event,13:00:00,13,0,6,0,0,91.0,81.0,73.0,2.948581290736753,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 14:00:00,87,0.999958992,29.87533951,21.82816505,No Event,14:00:00,14,0,6,0,0,84.0,91.0,81.0,3.093138919297985,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 15:00:00,86,0.999958992,29.87533951,21.82816505,No Event,15:00:00,15,0,6,0,0,87.0,84.0,91.0,3.0449530431109078,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 16:00:00,88,0.999958992,29.87533951,21.82816505,No Event,16:00:00,16,0,6,0,0,86.0,87.0,84.0,3.1413247954850623,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 17:00:00,93,0.999958992,29.87533951,21.82816505,No Event,17:00:00,17,0,6,0,0,88.0,86.0,87.0,3.382254176420449,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 18:00:00,107,0.999958992,29.87533951,21.82816505,No Event,18:00:00,18,0,6,0,0,93.0,88.0,86.0,4.056856443039532,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 19:00:00,111,0.999958992,29.87533951,21.82816505,No Event,19:00:00,19,0,6,0,0,107.0,93.0,88.0,4.249599947787842,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 20:00:00,107,0.999958992,29.87533951,21.82816505,No Event,20:00:00,20,0,6,0,0,111.0,107.0,93.0,4.056856443039532,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 21:00:00,103,0.999958992,29.87533951,21.82816505,No Event,21:00:00,21,0,6,0,0,107.0,111.0,107.0,3.864112938291223,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 22:00:00,99,0.999958992,29.87533951,21.82816505,No Event,22:00:00,22,0,6,0,0,103.0,107.0,111.0,3.6713694335429135,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-26 23:00:00,97,0.999958992,29.87533951,21.82816505,No Event,23:00:00,23,0,6,0,0,99.0,103.0,107.0,3.5749976811687585,-0.1711325564278018,-0.4901493074838299,0.7315513472980588
1,2017-06-27 00:00:00,92,0.0,30.21283722,21.83208275,No Event,00:00:00,0,1,6,0,0,97.0,99.0,103.0,3.3340683002333718,-0.32127829975269956,-0.38759195761034654,0.7330106649975128
1,2017-06-27 01:00:00,75,0.0,30.21283722,21.83208275,No Event,01:00:00,1,1,6,0,0,92.0,97.0,99.0,2.5149084050530566,-0.32127829975269956,-0.38759195761034654,0.7330106649975128
1,2017-06-27 02:00:00,69,0.0,30.21283722,21.83208275,No Event,02:00:00,2,1,6,0,0,75.0,92.0,97.0,2.2257931479305926,-0.32127829975269956,-0.38759195761034654,0.7330106649975128
1,2017-06-27 03:00:00,51,0.0,30.21283722,21.83208275,No Event,03:00:00,3,1,6,0,0,69.0,75.0,92.0,1.3584473765632001,-0.32127829975269956,-0.38759195761034654,0.7330106649975128
1,2017-06-27 04:00:00,43,0.0,30.21283722,21.83208275,No Event,04:00:00,4,1,6,0,0,51.0,69.0,75.0,0.9729603670665813,-0.32127829975269956,-0.38759195761034654,0.7330106649975128
1,2017-06-27 05:00:00,41,0.0,30.21283722,21.83208275,No Event,05:00:00,5,1,6,0,0,43.0,51.0,69.0,0.8765886146924265,-0.32127829975269956,-0.38759195761034654,0.7330106649975128
1,2017-06-27 06:00:00,46,0.0,30.21283722,21.83208275,No Event,06:00:00,6,1,6,0,0,41.0,43.0,51.0,1.1175179956278134,-0.32127829975269956,-0.38759195761034654,0.7330106649975128
1,2017-06-27 07:00:00,52,0.0,30.21283722,21.83208275,No Event,07:00:00,7,1,6,0,0,46.0,41.0,43.0,1.4066332527502776,-0.32127829975269956,-0.38759195761034654,0.7330106649975128
1,2017-06-27 08:00:00,62,0.0,30.21283722,21.83208275,No Event,08:00:00,8,1,6,0,0,52.0,46.0,41.0,1.8884920146210509,-0.32127829975269956,-0.38759195761034654,0.7330106649975128
1,2017-06-27 09:00:00,72,0.0,30.21283722,21.83208275,No Event,09:00:00,9,1,6,0,0,62.0,52.0,46.0,2.370350776491825,-0.32127829975269956,-0.38759195761034654,0.7330106649975128
1,2017-06-27 10:00:00,93,0.0,30.21283722,21.83208275,No Event,10:00:00,10,1,6,0,0,72.0,62.0,52.0,3.382254176420449,-0.32127829975269956,-0.38759195761034654,0.7330106649975128
1,2017-06-27 11:00:00,128,0.0,30.21283722,21.83208275,No Event,11:00:00,11,1,6,0,0,93.0,72.0,62.0,5.068759842968157,-0.32127829975269956,-0.38759195761034654,0.7330106649975128
