_id,Date,Rain,Temp Max,Temp Min
8575,23-06-1974,0,30.89999962,20.92000008
8576,24-06-1974,0,30.95999908,21.17000008
8577,25-06-1974,0,29.93000031,20.92000008
8578,26-06-1974,0.128256515,29.29000092,20.64999962
8579,27-06-1974,0,29.11000061,20.22999954
8580,28-06-1974,0,29.29000092,20.77000046
8581,29-06-1974,4.258452415,30.22999954,21
8582,30-06-1974,0,30.23999977,21.17000008
8583,01-07-1974,0,29.11000061,20.95999908
8584,02-07-1974,10.45940113,27.97999954,20.20999908
8585,03-07-1974,4.293184757,29.09000015,20.70000076
8586,04-07-1974,0,28.77000046,20.84000015
8587,05-07-1974,2.239294291,28.72999954,20.89999962
8588,06-07-1974,1.891659498,28,19.68000031
8589,07-07-1974,6.580029011,28.42000008,20.28000069
8590,08-07-1974,0,28.45999908,19.35000038
8591,09-07-1974,0,28.77000046,20.36000061
8592,10-07-1974,0,27.57999992,20.27000046
8593,11-07-1974,0,28.27000046,21.22999954
8594,12-07-1974,2.937166929,28.60000038,21.29000092
8595,13-07-1974,0,29.31999969,20.86000061
8596,14-07-1974,0,30.32999992,20.29000092
8597,15-07-1974,8.040331841,28.84000015,20.96999931
8598,16-07-1974,0,29.38999939,20.52000046
8599,17-07-1974,0,28.67000008,20.98999977
8600,18-07-1974,6.954432011,30.11000061,21.13999939
8601,19-07-1974,0,30.29999924,21.60000038
8602,20-07-1974,0,29.39999962,19.86000061
8603,21-07-1974,0,30.40999985,20.14999962
8604,22-07-1974,0,31.14999962,21.20000076
8605,23-07-1974,0,31.15999985,21.09000015
8606,24-07-1974,0,32.11000061,21.22999954
8607,25-07-1974,0.614838779,29.75,19.89999962
8608,26-07-1974,0,28.97999954,20.88999939
8609,27-07-1974,6.160989285,29.95999908,20.39999962
8610,28-07-1974,12.34243679,30.01000023,20.97999954
8611,29-07-1974,35.66465378,29.11000061,20.78000069
8612,30-07-1974,33.53383636,27.78000069,20.34000015
8613,31-07-1974,16.1777668,27.06999969,19.70000076
8614,01-08-1974,11.4213419,25.18000031,20.15999985
8615,02-08-1974,9.267554283,25.94000053,20.05999947
8616,03-08-1974,8.89209938,27.19000053,20.13999939
8617,04-08-1974,0,26.57999992,20.12999916
8618,05-08-1974,4.672774315,27.36000061,20.38999939
8619,06-08-1974,22.2956295,28.45999908,20.87000084
8620,07-08-1974,0,28.02000046,20.45000076
8621,08-08-1974,0,27.21999931,20.31999969
8622,09-08-1974,0,26.44000053,20.79999924
8623,10-08-1974,0,28.42000008,21.12000084
8624,11-08-1974,3.648042917,28.21999931,21.20999908
8625,12-08-1974,0,27.95000076,21.04999924
8626,13-08-1974,3.463519812,27.88999939,20.44000053
8627,14-08-1974,0,28.69000053,20.56999969
8628,15-08-1974,0,28.46999931,20.27000046
8629,16-08-1974,4.250538826,27.47999954,20.45999908
8630,17-08-1974,0,27.54999924,20.36000061
8631,18-08-1974,0,28.10000038,20.82999992
8632,19-08-1974,0,28.82999992,20.70999908
8633,20-08-1974,0,28.04000092,20.72999954
8634,21-08-1974,26.10190582,29.07999992,21.07999992
8635,22-08-1974,0,29.39999962,20.57999992
8636,23-08-1974,0,30.09000015,19.84000015
8637,24-08-1974,0,30.14999962,20.25
8638,25-08-1974,0,30.03000069,20.56999969
8639,26-08-1974,0,30.06999969,20.12000084
8640,27-08-1974,0,29.63999939,19.97999954
8641,28-08-1974,0,29.10000038,20.68000031
8642,29-08-1974,0,29.11000061,19.56999969
8643,30-08-1974,0,30.17000008,19.45999908
8644,31-08-1974,0,30.79999924,20.94000053
8645,01-09-1974,5.037051201,30.06999969,20.76000023
8646,02-09-1974,6.820382595,30.09000015,20.52000046
8647,03-09-1974,2.582322836,29.11000061,21.36000061
8648,04-09-1974,0,29.45999908,21.40999985
8649,05-09-1974,4.466205597,30.02000046,21.29000092
8650,06-09-1974,5.531761646,29.57999992,20.64999962
8651,07-09-1974,28.17717361,29.95000076,20.25
8652,08-09-1974,2.146515846,26.20999908,19.92000008
8653,09-09-1974,11.07661533,27.09000015,20.17000008
8654,10-09-1974,30.29998398,27.04000092,20.52000046
8655,11-09-1974,17.56456184,26.61000061,19.82999992
8656,12-09-1974,0,27.80999947,20.48999977
8657,13-09-1974,2.593653679,28.56999969,21.20000076
8658,14-09-1974,11.19665813,29.95000076,20.12999916
8659,15-09-1974,8.820475578,29.30999947,21.01000023
8660,16-09-1974,2.067327976,28.71999931,20.94000053
8661,17-09-1974,0,28.97999954,20.80999947
8662,18-09-1974,0,28.88999939,20.67000008
8663,19-09-1974,0,27.69000053,20.68000031
8664,20-09-1974,0,28.62999916,20.72999954
8665,21-09-1974,0,27.92000008,20.65999985
8666,22-09-1974,2.090451717,29.5,20.92000008
8667,23-09-1974,10.2039957,29.39999962,20.94000053
8668,24-09-1974,25.28555489,26.67000008,20.31999969
8669,25-09-1974,0,26.14999962,20.46999931
8670,26-09-1974,10.63635159,27.20999908,20.56999969
8671,27-09-1974,59.07942581,25.29000092,19.29000092
8672,28-09-1974,8.314681053,27.09000015,20.51000023
8673,29-09-1974,3.510919809,27.64999962,20.51000023
8674,30-09-1974,3.959911585,27.20999908,20.87000084
8675,01-10-1974,0.48809278,27.76000023,20.70999908
8676,02-10-1974,3.591933727,27.54000092,20.14999962
8677,03-10-1974,37.57623672,29.10000038,20.29000092
8678,04-10-1974,5.547563553,27.04999924,20.70999908
8679,05-10-1974,50.10453415,27.87000084,19.94000053
8680,06-10-1974,33.39578629,25.55999947,19.64999962
8681,07-10-1974,6.554844856,27.71999931,20
8682,08-10-1974,3.115183115,28.44000053,20.97999954
8683,09-10-1974,0,28.79000092,20.95999908
8684,10-10-1974,0,29.03000069,21.12000084
8685,11-10-1974,3.379890203,29.13999939,21.19000053
8686,12-10-1974,44.14408493,27.87999916,20.87000084
8687,13-10-1974,8.33054924,27.61000061,21.23999977
8688,14-10-1974,7.532280445,28.37999916,21.01000023
8689,15-10-1974,0,27.44000053,20.27000046
8690,16-10-1974,0,27.56999969,19.37000084
8691,17-10-1974,0,27.92000008,18.51000023
8692,18-10-1974,0,28.35000038,19.47999954
8693,19-10-1974,0,28.60000038,20.31999969
8694,20-10-1974,9.627893448,28.80999947,20.86000061
8695,21-10-1974,31.97562027,26.35000038,19.98999977
8696,22-10-1974,14.86819553,25.15999985,19.78000069
8697,23-10-1974,7.645524025,26.20000076,18.37000084
8698,24-10-1974,0,28,19.42000008
8699,25-10-1974,0,28.79000092,19.54999924
8700,26-10-1974,26.01154518,29.11000061,20.79999924
8701,27-10-1974,23.65373993,29.59000015,20.37000084
8702,28-10-1974,8.523026466,28.43000031,20.11000061
8703,29-10-1974,0,27.97999954,16.85000038
8704,30-10-1974,0,28.07999992,15.97000027
8705,31-10-1974,0,26.89999962,14.93000031
8706,01-11-1974,0,27.30999947,14.06999969
8707,02-11-1974,0,27.47999954,16.93000031
8708,03-11-1974,0,26.84000015,16.19000053
8709,04-11-1974,0,27.23999977,18.13999939
8710,05-11-1974,0,27.69000053,19.18000031
8711,06-11-1974,6.429586887,25.60000038,19.69000053
8712,07-11-1974,2.090451717,27.18000031,17.73999977
8713,08-11-1974,0,28.25,16.18000031
8714,09-11-1974,0,27.79000092,14.68000031
8715,10-11-1974,0,27.94000053,15.19999981
8716,11-11-1974,0,28.09000015,15.14000034
8717,12-11-1974,0,27.67000008,15.73999977
8718,13-11-1974,0,28.01000023,17.14999962
8719,14-11-1974,0,28.28000069,19.22999954
8720,15-11-1974,0,28.45000076,17.40999985
8721,16-11-1974,0,27.57999992,15.10999966
8722,17-11-1974,0,26.84000015,13.73999977
8723,18-11-1974,0,27.12999916,13.81999969
8724,19-11-1974,0,27.04000092,14.48999977
8725,20-11-1974,0,28.03000069,19
8726,21-11-1974,0,27.79999924,20.14999962
8727,22-11-1974,0,28.75,20.22999954
8728,23-11-1974,6.886193752,28.27000046,20.48999977
8729,24-11-1974,0,26.98999977,19.82999992
8730,25-11-1974,0,27.97999954,18.70000076
8731,26-11-1974,0,29.25,18.40999985
8732,27-11-1974,0,28.97999954,17.36000061
8733,28-11-1974,0,28.64999962,16.5
8734,29-11-1974,0,28.98999977,17.51000023
8735,30-11-1974,0,28.11000061,17.60000038
8736,01-12-1974,0,27.73999977,15.60000038
8737,02-12-1974,0,27.12000084,15.19999981
8738,03-12-1974,0,27.27000046,15.59000015
8739,04-12-1974,0,27.71999931,18.11000061
8740,05-12-1974,0,27.45000076,17.48999977
8741,06-12-1974,0,26.85000038,14.90999985
8742,07-12-1974,0,25.59000015,15.02999973
8743,08-12-1974,0,26.51000023,15.22000027
8744,09-12-1974,0,26.76000023,15
8745,10-12-1974,0,27.90999985,17.02000046
8746,11-12-1974,0,27.87999916,16.15999985
8747,12-12-1974,0,26.94000053,14.28999996
8748,13-12-1974,0,26.62000084,14.60999966
8749,14-12-1974,0,26.39999962,15.40999985
8750,15-12-1974,0,26.52000046,14.07999992
8751,16-12-1974,0,26.81999969,14.97000027
8752,17-12-1974,0,26.31999969,14.67000008
8753,18-12-1974,0,27.15999985,14.68999958
8754,19-12-1974,0,27.28000069,14.05000019
8755,20-12-1974,0,26.95999908,15.14000034
8756,21-12-1974,0,25.79000092,15.44999981
8757,22-12-1974,0,26.15999985,15.25
8758,23-12-1974,0,26.64999962,15.43000031
8759,24-12-1974,0,25.12000084,16.48999977
8760,25-12-1974,0,27.69000053,18.64999962
8761,26-12-1974,0,24.51000023,16.62999916
8762,27-12-1974,0,27.03000069,14.68000031
8763,28-12-1974,0,25.92000008,14.96000004
8764,29-12-1974,0,26.97999954,14.72999954
8765,30-12-1974,0,28.29999924,13.52000046
8766,31-12-1974,0,28.21999931,12.85000038
8767,01-01-1975,0,27.20000076,10.63000011
8768,02-01-1975,0,28.96999931,12.25
8769,03-01-1975,0,28.73999977,13.26000023
8770,04-01-1975,0,28.51000023,13
8771,05-01-1975,0,27.95999908,13.36999989
8772,06-01-1975,0,26.34000015,14.02000046
8773,07-01-1975,0,26,12.64999962
8774,08-01-1975,0,26.64999962,11.21000004
8775,09-01-1975,0,26.85000038,12.10999966
8776,10-01-1975,0,27.17000008,12.61999989
8777,11-01-1975,0,27.65999985,13.47999954
8778,12-01-1975,0,27.05999947,13.73999977
8779,13-01-1975,0,27.85000038,13.56999969
8780,14-01-1975,0,27.48999977,13.59000015
8781,15-01-1975,0,26.86000061,13.43000031
8782,16-01-1975,0,26.21999931,13.85000038
8783,17-01-1975,0,26.34000015,14.07999992
8784,18-01-1975,0,26.67000008,14.13000011
8785,19-01-1975,0,27.44000053,14.94999981
8786,20-01-1975,0,28.23999977,16.07999992
8787,21-01-1975,0,28.73999977,16.54999924
8788,22-01-1975,0,28.82999992,18.45000076
8789,23-01-1975,0,28.95999908,19.07999992
8790,24-01-1975,0,29.81999969,18.89999962
8791,25-01-1975,0,30.57999992,18.29999924
8792,26-01-1975,0,29.52000046,16.48999977
8793,27-01-1975,0,29.87000084,17.35000038
8794,28-01-1975,0,28.75,15.72000027
8795,29-01-1975,0,28.09000015,15.77999973
8796,30-01-1975,0,28.31999969,13.51000023
8797,31-01-1975,0,28.62000084,13.82999992
8798,01-02-1975,0,29.21999931,14.31999969
8799,02-02-1975,0,31.21999931,15.75
8800,03-02-1975,0,31.23999977,16.79000092
8801,04-02-1975,0,32.08000183,17.81999969
8802,05-02-1975,0,31.68000031,18.69000053
8803,06-02-1975,0,31.63999939,19.07999992
8804,07-02-1975,0,31.81999969,19.12999916
8805,08-02-1975,0,32.38999939,19.32999992
8806,09-02-1975,0,32.11000061,18.20000076
8807,10-02-1975,0,32.20999908,17.75
8808,11-02-1975,0,32.61999893,18.04000092
8809,12-02-1975,0,33,19.15999985
8810,13-02-1975,0,32.70000076,19.19000053
8811,14-02-1975,0,32.70999908,19.28000069
8812,15-02-1975,1.024731398,32.04999924,19.43000031
8813,16-02-1975,2.582323074,32.29999924,19.47999954
8814,17-02-1975,0,30.96999931,19.56999969
8815,18-02-1975,0,30.72999954,18.87000084
8816,19-02-1975,0,30.53000069,17.59000015
8817,20-02-1975,0,29.79999924,17.06999969
8818,21-02-1975,0,30.12999916,16.76000023
8819,22-02-1975,0,29.37999916,16.02000046
8820,23-02-1975,0,30.35000038,18.32999992
8821,24-02-1975,0,30.63999939,18.71999931
8822,25-02-1975,0,30.15999985,18.87999916
8823,26-02-1975,0,30.17000008,17.44000053
8824,27-02-1975,0,31.04999924,16.89999962
8825,28-02-1975,0,32.13000107,15.97999954
8826,01-03-1975,0,32.59000015,17.04000092
8827,02-03-1975,0,32.70000076,18.84000015
8828,03-03-1975,0,33.31999969,19.73999977
8829,04-03-1975,0,33.45000076,19.17000008
8830,05-03-1975,0,33.52999878,18.54000092
8831,06-03-1975,0,32.86000061,20.54999924
8832,07-03-1975,0,31.75,20.63999939
8833,08-03-1975,1.95237112,31.13999939,21.04000092
8834,09-03-1975,0,31.70999908,20.64999962
8835,10-03-1975,0.299265206,31.03000069,19.45999908
8836,11-03-1975,0,31.93000031,19.82999992
8837,12-03-1975,0,32.31000137,20.22999954
8838,13-03-1975,0,33.00999832,18.87000084
8839,14-03-1975,0,32.93999863,19.79999924
8840,15-03-1975,0,33.65999985,19.09000015
8841,16-03-1975,0,34.38000107,18.81999969
8842,17-03-1975,0,34.93000031,19.68000031
8843,18-03-1975,0,35.09000015,20.13999939
8844,19-03-1975,0,34.90999985,19.53000069
8845,20-03-1975,0,35.36000061,19.85000038
8846,21-03-1975,0,34.97999954,20.56999969
8847,22-03-1975,0,34.83000183,20.47999954
8848,23-03-1975,0,35.41999817,21.04999924
8849,24-03-1975,0,35.02999878,21.30999947
8850,25-03-1975,0,35.18999863,21.80999947
8851,26-03-1975,0,34.38000107,20.44000053
8852,27-03-1975,0,34.36000061,20.17000008
8853,28-03-1975,0,33.63000107,20.32999992
8854,29-03-1975,0,33.02999878,20.45000076
8855,30-03-1975,0,34.15000153,20.45999908
8856,31-03-1975,0,34.74000168,20.11000061
8857,01-04-1975,0,35.29000092,19.37000084
8858,02-04-1975,0,35.11000061,18.82999992
8859,03-04-1975,0,35.27999878,19.18000031
8860,04-04-1975,0,34.83000183,19.35000038
8861,05-04-1975,0,35.31000137,19.80999947
8862,06-04-1975,0,36.15000153,20.97999954
8863,07-04-1975,0,36.27000046,22.04999924
8864,08-04-1975,0,36.13000107,21.95999908
8865,09-04-1975,0,35.81000137,22.28000069
8866,10-04-1975,0,35.77000046,22.20999908
8867,11-04-1975,0,35.36000061,21.42000008
8868,12-04-1975,0,34.99000168,21.97999954
8869,13-04-1975,0,35.63000107,21.75
8870,14-04-1975,0,36.15999985,21.48999977
8871,15-04-1975,0,36.25999832,22.42000008
8872,16-04-1975,0,34.97000122,22.51000023
8873,17-04-1975,0,36.38999939,22.84000015
8874,18-04-1975,0,36.65999985,23.05999947
8875,19-04-1975,0.58571136,36.33000183,22.12999916
8876,20-04-1975,0,36.47000122,22.94000053
8877,21-04-1975,0,36.47999954,22.92000008
8878,22-04-1975,0,36.09000015,22.45000076
8879,23-04-1975,0,36.40000153,23.04000092
8880,24-04-1975,0,36.45999908,22.95999908
8881,25-04-1975,0,36.40999985,22.63999939
8882,26-04-1975,0,36.18999863,22.79000092
8883,27-04-1975,0,36.29000092,22.72999954
8884,28-04-1975,0,36.06999969,22.44000053
8885,29-04-1975,0,36.15000153,23.21999931
8886,30-04-1975,0,35.56999969,23.04000092
8887,01-05-1975,0,34.20000076,22.04000092
8888,02-05-1975,4.047629833,34.50999832,20.97999954
8889,03-05-1975,0,32.84999847,21.62999916
8890,04-05-1975,7.97916317,32.91999817,19.80999947
8891,05-05-1975,0,33,20.88999939
8892,06-05-1975,0,34.72000122,21.45000076
8893,07-05-1975,11.91871166,33.77999878,21.68000031
8894,08-05-1975,0,33.95999908,22.37000084
8895,09-05-1975,0,34.02000046,22.21999931
8896,10-05-1975,0,35,22.04000092
8897,11-05-1975,0,36.15000153,21.89999962
8898,12-05-1975,0,35.18999863,21.12000084
8899,13-05-1975,0.737806559,35.02999878,21.21999931
8900,14-05-1975,0,34.90000153,21.23999977
8901,15-05-1975,0,32.61000061,21.04000092
8902,16-05-1975,0,33.22000122,22.93000031
8903,17-05-1975,0,33.5,20.92000008
8904,18-05-1975,0,34.38000107,21.57999992
8905,19-05-1975,0,32.72999954,21.52000046
8906,20-05-1975,12.72107792,33.09999847,21.38999939
8907,21-05-1975,0.48809278,33.15999985,20.15999985
8908,22-05-1975,0,30.92000008,21.29000092
8909,23-05-1975,0,33.29999924,21.51000023
8910,24-05-1975,0,34.61000061,21.94000053
8911,25-05-1975,0,33.50999832,21.75
8912,26-05-1975,0,34.15999985,22.44000053
8913,27-05-1975,0,34.86000061,22.18000031
8914,28-05-1975,0,35.18999863,22.62000084
8915,29-05-1975,5.846576214,34,21.17000008
8916,30-05-1975,0,32.27000046,22.70000076
8917,31-05-1975,0,33.11999893,21.71999931
8918,01-06-1975,0,30.47999954,21.43000031
8919,02-06-1975,0,31.12000084,21.28000069
8920,03-06-1975,3.601328611,27.80999947,19.75
8921,04-06-1975,5.414289951,30.5,20.10000038
8922,05-06-1975,0.48809278,31.12000084,20.52000046
8923,06-06-1975,1.36665988,31.01000023,21.01000023
8924,07-06-1975,0,31.47999954,20.97999954
8925,08-06-1975,0,30.61000061,20.73999977
8926,09-06-1975,5.179346561,30.59000015,20.55999947
8927,10-06-1975,0,32.29000092,21.04999924
8928,11-06-1975,0,31.10000038,21.10000038
8929,12-06-1975,0,32.02999878,20.77000046
8930,13-06-1975,0,31.45000076,20.90999985
8931,14-06-1975,0.87856704,31.45999908,20.94000053
8932,15-06-1975,0,29.71999931,20.20000076
8933,16-06-1975,7.296087265,28.76000023,20.04999924
8934,17-06-1975,4.047629833,29.69000053,21.12000084
8935,18-06-1975,0,30.38999939,20.07999992
8936,19-06-1975,0,27.34000015,19.56999969
8937,20-06-1975,0,27.73999977,20.25
8938,21-06-1975,0,29.28000069,20.60000038
8939,22-06-1975,0.58571136,28.82999992,19.97999954
8940,23-06-1975,1.538379908,28.42000008,19.22999954
8941,24-06-1975,0.983306587,27.44000053,19.89999962
8942,25-06-1975,9.388186455,27.35000038,20.60000038
8943,26-06-1975,0.819785118,27.36000061,20.76000023
8944,27-06-1975,0,25.71999931,20.25
8945,28-06-1975,0,26.57999992,20.18000031
8946,29-06-1975,4.914130211,29.22999954,20.23999977
8947,30-06-1975,7.140556812,28.45000076,19.80999947
8948,01-07-1975,4.180903912,28.79000092,20.42000008
8949,02-07-1975,15.61690617,29.20999908,20.19000053
8950,03-07-1975,24.66522408,28.76000023,20.04999924
8951,04-07-1975,0.989420652,27.23999977,19.78000069
8952,05-07-1975,0,27.45000076,19.45000076
8953,06-07-1975,3.480029821,28.62000084,19.72999954
8954,07-07-1975,0.48809278,28.72999954,19.67000008
8955,08-07-1975,0,27.75,19.73999977
8956,09-07-1975,0.737806559,25.35000038,19.48999977
8957,10-07-1975,0,26.15999985,19.67000008
8958,11-07-1975,20.58322906,25.92000008,19.97999954
8959,12-07-1975,0.384769559,28.10000038,19.98999977
8960,13-07-1975,0,29.22999954,20.47999954
8961,14-07-1975,0,28.19000053,20.70000076
8962,15-07-1975,4.180903912,28.44000053,20.18000031
8963,16-07-1975,0,29.37000084,20.37999916
8964,17-07-1975,0,30.27000046,20.85000038
8965,18-07-1975,0,27.60000038,19.98999977
8966,19-07-1975,0.598530412,29.17000008,20.48999977
8967,20-07-1975,15.4159441,29.07999992,19.69000053
8968,21-07-1975,17.40943336,28.63999939,20.20000076
8969,22-07-1975,95.48055267,28.5,19.26000023
8970,23-07-1975,62.84612656,27.86000061,19.82999992
8971,24-07-1975,20.0837307,28.27000046,19.79000092
8972,25-07-1975,0,29.07999992,19.94000053
8973,26-07-1975,10.64570808,27.77000046,19.11000061
8974,27-07-1975,0,29.12999916,20.87000084
8975,28-07-1975,5.229489326,29.59000015,20.54999924
8976,29-07-1975,4.015736103,26.27000046,19.72999954
8977,30-07-1975,1.270666838,26.02000046,19.44000053
8978,31-07-1975,19.97685051,23.64999962,18.65999985
8979,01-08-1975,4.060407162,24.73999977,19.46999931
8980,02-08-1975,0,26.95999908,19.17000008
8981,03-08-1975,11.33730602,26.78000069,19.79000092
8982,04-08-1975,2.959652662,27.78000069,20.02000046
8983,05-08-1975,1.349210024,26.15999985,20.15999985
8984,06-08-1975,1.557591677,27.48999977,20.12000084
8985,07-08-1975,2.373941422,28.76000023,20
8986,08-08-1975,0,27.76000023,20.43000031
8987,09-08-1975,0,26.76000023,19.96999931
8988,10-08-1975,0,27.48999977,20.45000076
8989,11-08-1975,0,27.94000053,20.57999992
8990,12-08-1975,0,28.13999939,20.39999962
8991,13-08-1975,0,27.57999992,20.62999916
8992,14-08-1975,0,27.29000092,20.39999962
8993,15-08-1975,0,27.65999985,20.12999916
8994,16-08-1975,6.763226986,28.5,20.25
8995,17-08-1975,1.024731398,28.37999916,20.51000023
8996,18-08-1975,26.86064148,28.94000053,20.17000008
8997,19-08-1975,9.416728973,26.71999931,20.14999962
8998,20-08-1975,6.490153313,27.51000023,19.71999931
8999,21-08-1975,0,27.73999977,20.25
9000,22-08-1975,5.73849535,28.52000046,20.43000031
9001,23-08-1975,0,28.46999931,20.13999939
9002,24-08-1975,2.63570118,29.5,20.15999985
9003,25-08-1975,0,28.60000038,20.61000061
9004,26-08-1975,38.8263855,28.37000084,20.20000076
9005,27-08-1975,22.42586708,26.94000053,20.06999969
9006,28-08-1975,10.7175436,25.21999931,19.84000015
9007,29-08-1975,1.170088768,27.76000023,20.05999947
9008,30-08-1975,1.07380414,26.65999985,19.57999992
9009,31-08-1975,33.22257996,26.87000084,19.88999939
9010,01-09-1975,22.20093155,26.60000038,19.53000069
9011,02-09-1975,0.513026059,25.61000061,19.37999916
9012,03-09-1975,6.171760082,26.86000061,19.28000069
9013,04-09-1975,14.79254055,26.71999931,19.59000015
9014,05-09-1975,3.648043633,26.37999916,19.35000038
9015,06-09-1975,11.50194836,26.88999939,19.26000023
9016,07-09-1975,0,27.57999992,19.72999954
9017,08-09-1975,0,26.77000046,18.72999954
9018,09-09-1975,0,25.43000031,19.07999992
9019,10-09-1975,2.582323074,25.55999947,19.45000076
9020,11-09-1975,5.396840096,26.78000069,19.48999977
9021,12-09-1975,2.582323074,28.02000046,19.22999954
9022,13-09-1975,0,28.56999969,19.44000053
9023,14-09-1975,0,29.61000061,20.54000092
9024,15-09-1975,10.95763206,29.42000008,19.60000038
9025,16-09-1975,12.42274952,29.13999939,19.89999962
9026,17-09-1975,7.207578182,28.03000069,20.12000084
9027,18-09-1975,6.835996628,28.63999939,20.28000069
9028,19-09-1975,1.103012681,29.75,20.53000069
9029,20-09-1975,27.56606102,30.03000069,19.06999969
9030,21-09-1975,26.80334473,29.52000046,19.14999962
9031,22-09-1975,2.877810001,29.52000046,19.79999924
9032,23-09-1975,0,29.59000015,20.77000046
9033,24-09-1975,3.648043633,29.13999939,20.10000038
9034,25-09-1975,8.697094917,28.86000061,20.55999947
9035,26-09-1975,0.299265206,28.42000008,20.40999985
9036,27-09-1975,2.090451956,27.12999916,19.55999947
9037,28-09-1975,0,27.12999916,19
9038,29-09-1975,0,27.69000053,19.37999916
9039,30-09-1975,0,28.12999916,19.47999954
9040,01-10-1975,0,27.60000038,19.96999931
9041,02-10-1975,15.20288563,25.67000008,19.45000076
9042,03-10-1975,43.29216385,27.55999947,19.17000008
9043,04-10-1975,24.54466057,26.67000008,19.73999977
9044,05-10-1975,3.662824869,27.53000069,20.01000023
9045,06-10-1975,4.915896893,27.04999924,20.04000092
9046,07-10-1975,8.817835808,27.38999939,19.70999908
9047,08-10-1975,0,27.59000015,19.96999931
9048,09-10-1975,0.618100345,27.87999916,20.02000046
9049,10-10-1975,0,28.29999924,19.52000046
9050,11-10-1975,0,26.88999939,18.87000084
9051,12-10-1975,0,26.55999947,19.70999908
9052,13-10-1975,20.25714874,26.38999939,19.37000084
9053,14-10-1975,0,28.5,18.78000069
9054,15-10-1975,0,28.47999954,18.93000031
9055,16-10-1975,0,29.02000046,19.02000046
9056,17-10-1975,0,27.94000053,19.78000069
9057,18-10-1975,2.560451984,26.21999931,19.70000076
9058,19-10-1975,12.52187347,25.30999947,18.45000076
9059,20-10-1975,0,27.95000076,19.05999947
9060,21-10-1975,26.82596779,28.69000053,19.85000038
9061,22-10-1975,2.698420048,28.80999947,19.40999985
9062,23-10-1975,11.1721344,29.04999924,19.05999947
9063,24-10-1975,0,27.96999931,19.54999924
9064,25-10-1975,41.34103012,28.29999924,18.82999992
9065,26-10-1975,4.160014153,26.12000084,19.43000031
9066,27-10-1975,19.7042408,25.53000069,19.42000008
9067,28-10-1975,0.58571136,23.79000092,19.06999969
9068,29-10-1975,0,26.67000008,19.25
9069,30-10-1975,0.78094846,28.52000046,18.95000076
9070,31-10-1975,20.43103981,28.28000069,19.03000069
9071,01-11-1975,12.99359322,27.95000076,19.59000015
9072,02-11-1975,20.17245865,27.04000092,19.13999939
9073,03-11-1975,23.39264679,22.52000046,14.53999996
9074,04-11-1975,9.003777504,21.63999939,17.53000069
9075,05-11-1975,3.797621012,25.15999985,19.68000031
9076,06-11-1975,0,27.45000076,19.98999977
9077,07-11-1975,8.062286377,28.25,19.46999931
9078,08-11-1975,0,27.29000092,16.95000076
9079,09-11-1975,0,26.26000023,15.34000015
9080,10-11-1975,0,27.20999908,14.72000027
9081,11-11-1975,0,28.06999969,16.25
9082,12-11-1975,0,27.38999939,15.31999969
9083,13-11-1975,0,27.62999916,14.52000046
9084,14-11-1975,0,27.37000084,14.23999977
9085,15-11-1975,0,27.77000046,17.93000031
9086,16-11-1975,0,27.73999977,17.70999908
9087,17-11-1975,0,27.26000023,15.80000019
9088,18-11-1975,0,27.07999992,14.48999977
9089,19-11-1975,0,26.95999908,14.02999973
9090,20-11-1975,0,27.38999939,15.52999973
9091,21-11-1975,0,25.53000069,15.61999989
9092,22-11-1975,0,26.09000015,15.72000027
9093,23-11-1975,0,25.54000092,18.46999931
9094,24-11-1975,0,24.94000053,16.80999947
9095,25-11-1975,0,24.82999992,18.03000069
9096,26-11-1975,0,23.67000008,18.23999977
9097,27-11-1975,0,23,17.45000076
9098,28-11-1975,0,27.27000046,14.80000019
9099,29-11-1975,0,27.86000061,12.85999966
9100,30-11-1975,0,27.61000061,11.77999973
9101,01-12-1975,0,26.95000076,12.71000004
9102,02-12-1975,0,27.45000076,12.06999969
9103,03-12-1975,0,27.20999908,12.15999985
9104,04-12-1975,0,27.56999969,17.15999985
9105,05-12-1975,0,26.79000092,17.19000053
9106,06-12-1975,0,26.68000031,16.88999939
9107,07-12-1975,0,27.71999931,17.44000053
9108,08-12-1975,0,27.48999977,14.14999962
9109,09-12-1975,0,28.62999916,12.47000027
9110,10-12-1975,0,27.96999931,12.14000034
9111,11-12-1975,0,27.53000069,12.68000031
9112,12-12-1975,0,26.65999985,12.84000015
9113,13-12-1975,0,25.79999924,12.94999981
9114,14-12-1975,0,26.29000092,14.18999958
9115,15-12-1975,0,25.63999939,13.61999989
9116,16-12-1975,0,26.95999908,14.69999981
9117,17-12-1975,0,25.48999977,16.95999908
9118,18-12-1975,0,25.34000015,15.80000019
9119,19-12-1975,0,25.82999992,14.39999962
9120,20-12-1975,0,25.20999908,13.51000023
9121,21-12-1975,0,25.40999985,13.47000027
9122,22-12-1975,0,25.29999924,13.17000008
9123,23-12-1975,0,25.56999969,14.25
9124,24-12-1975,0,26.32999992,13.80000019
9125,25-12-1975,0,26.07999992,12.42000008
9126,26-12-1975,0,25.22999954,11.72999954
9127,27-12-1975,0,24.63999939,13.17000008
9128,28-12-1975,0,24.84000015,14.06000042
9129,29-12-1975,0,25.98999977,14.02999973
9130,30-12-1975,0,26.25,14.77000046
9131,31-12-1975,0,26.46999931,14.13000011
